arrival_rate_per_s,typing,type_count,parent_type,child_type,eligible_parent_events,direct_child_events,B_entry
0.2,root_gate_control,16,12,7,12,0,0.0
0.2,root_gate_control,16,12,8,12,0,0.0
0.2,root_gate_control,16,12,9,12,0,0.0
0.2,root_gate_control,16,12,10,12,0,0.0
0.2,root_gate_control,16,12,11,12,0,0.0
0.2,root_gate_control,16,12,12,12,5,0.4166666666666667
0.2,root_gate_control,16,12,13,12,0,0.0
0.2,root_gate_control,16,12,14,12,0,0.0
0.2,root_gate_control,16,12,15,12,0,0.0
0.2,root_gate_control,16,13,0,9,0,0.0
0.2,root_gate_control,16,13,1,9,0,0.0
0.2,root_gate_control,16,13,2,9,0,0.0
0.2,root_gate_control,16,13,3,9,0,0.0
0.2,root_gate_control,16,13,4,9,0,0.0
0.2,root_gate_control,16,13,5,9,0,0.0
0.2,root_gate_control,16,13,6,9,0,0.0
0.2,root_gate_control,16,13,7,9,0,0.0
0.2,root_gate_control,16,13,8,9,0,0.0
0.2,root_gate_control,16,13,9,9,0,0.0
0.2,root_gate_control,16,13,10,9,0,0.0
0.2,root_gate_control,16,13,11,9,0,0.0
0.2,root_gate_control,16,13,12,9,0,0.0
0.2,root_gate_control,16,13,13,9,2,0.2222222222222222
0.2,root_gate_control,16,13,14,9,0,0.0
0.2,root_gate_control,16,13,15,9,0,0.0
0.2,root_gate_control,16,14,0,4,0,0.0
0.2,root_gate_control,16,14,1,4,0,0.0
0.2,root_gate_control,16,14,2,4,0,0.0
0.2,root_gate_control,16,14,3,4,0,0.0
0.2,root_gate_control,16,14,4,4,0,0.0
0.2,root_gate_control,16,14,5,4,0,0.0
0.2,root_gate_control,16,14,6,4,0,0.0
0.2,root_gate_control,16,14,7,4,0,0.0
0.2,root_gate_control,16,14,8,4,0,0.0
0.2,root_gate_control,16,14,9,4,0,0.0
0.2,root_gate_control,16,14,10,4,0,0.0
0.2,root_gate_control,16,14,11,4,0,0.0
0.2,root_gate_control,16,14,12,4,0,0.0
0.2,root_gate_control,16,14,13,4,0,0.0
0.2,root_gate_control,16,14,14,4,0,0.0
0.2,root_gate_control,16,14,15,4,0,0.0
0.2,root_gate_control,16,15,0,8,0,0.0
0.2,root_gate_control,16,15,1,8,0,0.0
0.2,root_gate_control,16,15,2,8,0,0.0
0.2,root_gate_control,16,15,3,8,0,0.0
0.2,root_gate_control,16,15,4,8,0,0.0
0.2,root_gate_control,16,15,5,8,0,0.0
0.2,root_gate_control,16,15,6,8,0,0.0
0.2,root_gate_control,16,15,7,8,0,0.0
0.2,root_gate_control,16,15,8,8,0,0.0
0.2,root_gate_control,16,15,9,8,0,0.0
0.2,root_gate_control,16,15,10,8,0,0.0
0.2,root_gate_control,16,15,11,8,0,0.0
0.2,root_gate_control,16,15,12,8,0,0.0
0.2,root_gate_control,16,15,13,8,0,0.0
0.2,root_gate_control,16,15,14,8,0,0.0
0.2,root_gate_control,16,15,15,8,2,0.25
0.3,scalar,1,0,0,179,88,0.49162011173184356
0.3,severity_SR,2,0,0,66,13,0.19696969696969696
0.3,severity_SR,2,0,1,66,40,0.6060606060606061
0.3,severity_SR,2,1,0,113,0,0.0
0.3,severity_SR,2,1,1,113,35,0.30973451327433627
0.3,spatial_4,4,0,0,51,20,0.39215686274509803
0.3,spatial_4,4,0,1,51,0,0.0
0.3,spatial_4,4,0,2,51,0,0.0
0.3,spatial_4,4,0,3,51,0,0.0
0.3,spatial_4,4,1,0,45,1,0.022222222222222223
0.3,spatial_4,4,1,1,45,17,0.37777777777777777
0.3,spatial_4,4,1,2,45,2,0.044444444444444446
0.3,spatial_4,4,1,3,45,0,0.0
0.3,spatial_4,4,2,0,52,0,0.0
0.3,spatial_4,4,2,1,52,5,0.09615384615384616
0.3,spatial_4,4,2,2,52,27,0.5192307692307693
0.3,spatial_4,4,2,3,52,0,0.0
0.3,spatial_4,4,3,0,31,0,0.0
0.3,spatial_4,4,3,1,31,0,0.0
0.3,spatial_4,4,3,2,31,5,0.16129032258064516
0.3,spatial_4,4,3,3,31,11,0.3548387096774194
0.3,spatial_8,8,0,0,26,7,0.2692307692307692
0.3,spatial_8,8,0,1,26,0,0.0
0.3,spatial_8,8,0,2,26,0,0.0
0.3,spatial_8,8,0,3,26,0,0.0
0.3,spatial_8,8,0,4,26,0,0.0
0.3,spatial_8,8,0,5,26,0,0.0
0.3,spatial_8,8,0,6,26,0,0.0
0.3,spatial_8,8,0,7,26,0,0.0
0.3,spatial_8,8,1,0,25,1,0.04
0.3,spatial_8,8,1,1,25,12,0.48
0.3,spatial_8,8,1,2,25,0,0.0
0.3,spatial_8,8,1,3,25,0,0.0
0.3,spatial_8,8,1,4,25,0,0.0
0.3,spatial_8,8,1,5,25,0,0.0
0.3,spatial_8,8,1,6,25,0,0.0
0.3,spatial_8,8,1,7,25,0,0.0
0.3,spatial_8,8,2,0,23,0,0.0
0.3,spatial_8,8,2,1,23,1,0.043478260869565216
0.3,spatial_8,8,2,2,23,9,0.391304347826087
0.3,spatial_8,8,2,3,23,0,0.0
0.3,spatial_8,8,2,4,23,0,0.0
0.3,spatial_8,8,2,5,23,0,0.0
0.3,spatial_8,8,2,6,23,0,0.0
0.3,spatial_8,8,2,7,23,0,0.0
0.3,spatial_8,8,3,0,22,0,0.0
0.3,spatial_8,8,3,1,22,0,0.0
0.3,spatial_8,8,3,2,22,1,0.045454545454545456
0.3,spatial_8,8,3,3,22,7,0.3181818181818182
0.3,spatial_8,8,3,4,22,2,0.09090909090909091
0.3,spatial_8,8,3,5,22,0,0.0
0.3,spatial_8,8,3,6,22,0,0.0
0.3,spatial_8,8,3,7,22,0,0.0
0.3,spatial_8,8,4,0,22,0,0.0
0.3,spatial_8,8,4,1,22,0,0.0
0.3,spatial_8,8,4,2,22,0,0.0
0.3,spatial_8,8,4,3,22,5,0.22727272727272727
0.3,spatial_8,8,4,4,22,7,0.3181818181818182
0.3,spatial_8,8,4,5,22,0,0.0
0.3,spatial_8,8,4,6,22,0,0.0
0.3,spatial_8,8,4,7,22,0,0.0
0.3,spatial_8,8,5,0,30,0,0.0
0.3,spatial_8,8,5,1,30,0,0.0
0.3,spatial_8,8,5,2,30,0,0.0
0.3,spatial_8,8,5,3,30,0,0.0
0.3,spatial_8,8,5,4,30,7,0.23333333333333334
0.3,spatial_8,8,5,5,30,13,0.43333333333333335
0.3,spatial_8,8,5,6,30,0,0.0
0.3,spatial_8,8,5,7,30,0,0.0
0.3,spatial_8,8,6,0,26,0,0.0
0.3,spatial_8,8,6,1,26,0,0.0
0.3,spatial_8,8,6,2,26,0,0.0
0.3,spatial_8,8,6,3,26,0,0.0
0.3,spatial_8,8,6,4,26,0,0.0
0.3,spatial_8,8,6,5,26,5,0.19230769230769232
0.3,spatial_8,8,6,6,26,8,0.3076923076923077
0.3,spatial_8,8,6,7,26,0,0.0
0.3,spatial_8,8,7,0,5,0,0.0
0.3,spatial_8,8,7,1,5,0,0.0
0.3,spatial_8,8,7,2,5,0,0.0
0.3,spatial_8,8,7,3,5,0,0.0
0.3,spatial_8,8,7,4,5,0,0.0
0.3,spatial_8,8,7,5,5,0,0.0
0.3,spatial_8,8,7,6,5,3,0.6
0.3,spatial_8,8,7,7,5,0,0.0
0.3,spatial_16,16,0,0,10,2,0.2
0.3,spatial_16,16,0,1,10,0,0.0
0.3,spatial_16,16,0,2,10,0,0.0
0.3,spatial_16,16,0,3,10,0,0.0
0.3,spatial_16,16,0,4,10,0,0.0
0.3,spatial_16,16,0,5,10,0,0.0
0.3,spatial_16,16,0,6,10,0,0.0
0.3,spatial_16,16,0,7,10,0,0.0
0.3,spatial_16,16,0,8,10,0,0.0
0.3,spatial_16,16,0,9,10,0,0.0
0.3,spatial_16,16,0,10,10,0,0.0
0.3,spatial_16,16,0,11,10,0,0.0
0.3,spatial_16,16,0,12,10,0,0.0
0.3,spatial_16,16,0,13,10,0,0.0
0.3,spatial_16,16,0,14,10,0,0.0
0.3,spatial_16,16,0,15,10,0,0.0
0.3,spatial_16,16,1,0,16,3,0.1875
0.3,spatial_16,16,1,1,16,2,0.125
0.3,spatial_16,16,1,2,16,0,0.0
0.3,spatial_16,16,1,3,16,0,0.0
0.3,spatial_16,16,1,4,16,0,0.0
0.3,spatial_16,16,1,5,16,0,0.0
0.3,spatial_16,16,1,6,16,0,0.0
0.3,spatial_16,16,1,7,16,0,0.0
0.3,spatial_16,16,1,8,16,0,0.0
0.3,spatial_16,16,1,9,16,0,0.0
0.3,spatial_16,16,1,10,16,0,0.0
0.3,spatial_16,16,1,11,16,0,0.0
0.3,spatial_16,16,1,12,16,0,0.0
0.3,spatial_16,16,1,13,16,0,0.0
0.3,spatial_16,16,1,14,16,0,0.0
0.3,spatial_16,16,1,15,16,0,0.0
0.3,spatial_16,16,2,0,11,0,0.0
0.3,spatial_16,16,2,1,11,1,0.09090909090909091
0.3,spatial_16,16,2,2,11,4,0.36363636363636365
0.3,spatial_16,16,2,3,11,0,0.0
0.3,spatial_16,16,2,4,11,0,0.0
0.3,spatial_16,16,2,5,11,0,0.0
0.3,spatial_16,16,2,6,11,0,0.0
0.3,spatial_16,16,2,7,11,0,0.0
0.3,spatial_16,16,2,8,11,0,0.0
0.3,spatial_16,16,2,9,11,0,0.0
0.3,spatial_16,16,2,10,11,0,0.0
0.3,spatial_16,16,2,11,11,0,0.0
0.3,spatial_16,16,2,12,11,0,0.0
0.3,spatial_16,16,2,13,11,0,0.0
0.3,spatial_16,16,2,14,11,0,0.0
0.3,spatial_16,16,2,15,11,0,0.0
0.3,spatial_16,16,3,0,14,0,0.0
0.3,spatial_16,16,3,1,14,0,0.0
0.3,spatial_16,16,3,2,14,1,0.07142857142857142
0.3,spatial_16,16,3,3,14,7,0.5
0.3,spatial_16,16,3,4,14,0,0.0
0.3,spatial_16,16,3,5,14,0,0.0
0.3,spatial_16,16,3,6,14,0,0.0
0.3,spatial_16,16,3,7,14,0,0.0
0.3,spatial_16,16,3,8,14,0,0.0
0.3,spatial_16,16,3,9,14,0,0.0
0.3,spatial_16,16,3,10,14,0,0.0
0.3,spatial_16,16,3,11,14,0,0.0
0.3,spatial_16,16,3,12,14,0,0.0
0.3,spatial_16,16,3,13,14,0,0.0
0.3,spatial_16,16,3,14,14,0,0.0
0.3,spatial_16,16,3,15,14,0,0.0
0.3,spatial_16,16,4,0,18,0,0.0
0.3,spatial_16,16,4,1,18,0,0.0
0.3,spatial_16,16,4,2,18,0,0.0
0.3,spatial_16,16,4,3,18,1,0.05555555555555555
0.3,spatial_16,16,4,4,18,6,0.3333333333333333
0.3,spatial_16,16,4,5,18,0,0.0
0.3,spatial_16,16,4,6,18,0,0.0
0.3,spatial_16,16,4,7,18,0,0.0
0.3,spatial_16,16,4,8,18,0,0.0
0.3,spatial_16,16,4,9,18,0,0.0
0.3,spatial_16,16,4,10,18,0,0.0
0.3,spatial_16,16,4,11,18,0,0.0
0.3,spatial_16,16,4,12,18,0,0.0
0.3,spatial_16,16,4,13,18,0,0.0
0.3,spatial_16,16,4,14,18,0,0.0
0.3,spatial_16,16,4,15,18,0,0.0
0.3,spatial_16,16,5,0,5,0,0.0
0.3,spatial_16,16,5,1,5,0,0.0
0.3,spatial_16,16,5,2,5,0,0.0
0.3,spatial_16,16,5,3,5,0,0.0
0.3,spatial_16,16,5,4,5,2,0.4
0.3,spatial_16,16,5,5,5,1,0.2
0.3,spatial_16,16,5,6,5,0,0.0
0.3,spatial_16,16,5,7,5,0,0.0
0.3,spatial_16,16,5,8,5,0,0.0
0.3,spatial_16,16,5,9,5,0,0.0
0.3,spatial_16,16,5,10,5,0,0.0
0.3,spatial_16,16,5,11,5,0,0.0
0.3,spatial_16,16,5,12,5,0,0.0
0.3,spatial_16,16,5,13,5,0,0.0
0.3,spatial_16,16,5,14,5,0,0.0
0.3,spatial_16,16,5,15,5,0,0.0
0.3,spatial_16,16,6,0,6,0,0.0
0.3,spatial_16,16,6,1,6,0,0.0
0.3,spatial_16,16,6,2,6,0,0.0
0.3,spatial_16,16,6,3,6,0,0.0
0.3,spatial_16,16,6,4,6,0,0.0
0.3,spatial_16,16,6,5,6,1,0.16666666666666666
0.3,spatial_16,16,6,6,6,1,0.16666666666666666
0.3,spatial_16,16,6,7,6,0,0.0
0.3,spatial_16,16,6,8,6,0,0.0
0.3,spatial_16,16,6,9,6,0,0.0
0.3,spatial_16,16,6,10,6,0,0.0
0.3,spatial_16,16,6,11,6,0,0.0
0.3,spatial_16,16,6,12,6,0,0.0
0.3,spatial_16,16,6,13,6,0,0.0
0.3,spatial_16,16,6,14,6,0,0.0
0.3,spatial_16,16,6,15,6,0,0.0
0.3,spatial_16,16,7,0,16,0,0.0
0.3,spatial_16,16,7,1,16,0,0.0
0.3,spatial_16,16,7,2,16,0,0.0
0.3,spatial_16,16,7,3,16,0,0.0
0.3,spatial_16,16,7,4,16,0,0.0
0.3,spatial_16,16,7,5,16,0,0.0
0.3,spatial_16,16,7,6,16,3,0.1875
0.3,spatial_16,16,7,7,16,3,0.1875
0.3,spatial_16,16,7,8,16,2,0.125
0.3,spatial_16,16,7,9,16,0,0.0
0.3,spatial_16,16,7,10,16,0,0.0
0.3,spatial_16,16,7,11,16,0,0.0
0.3,spatial_16,16,7,12,16,0,0.0
0.3,spatial_16,16,7,13,16,0,0.0
0.3,spatial_16,16,7,14,16,0,0.0
0.3,spatial_16,16,7,15,16,0,0.0
0.3,spatial_16,16,8,0,11,0,0.0
0.3,spatial_16,16,8,1,11,0,0.0
0.3,spatial_16,16,8,2,11,0,0.0
0.3,spatial_16,16,8,3,11,0,0.0
0.3,spatial_16,16,8,4,11,0,0.0
0.3,spatial_16,16,8,5,11,0,0.0
0.3,spatial_16,16,8,6,11,0,0.0
0.3,spatial_16,16,8,7,11,5,0.45454545454545453
0.3,spatial_16,16,8,8,11,1,0.09090909090909091
0.3,spatial_16,16,8,9,11,0,0.0
0.3,spatial_16,16,8,10,11,0,0.0
0.3,spatial_16,16,8,11,11,0,0.0
0.3,spatial_16,16,8,12,11,0,0.0
0.3,spatial_16,16,8,13,11,0,0.0
0.3,spatial_16,16,8,14,11,0,0.0
0.3,spatial_16,16,8,15,11,0,0.0
0.3,spatial_16,16,9,0,11,0,0.0
0.3,spatial_16,16,9,1,11,0,0.0
0.3,spatial_16,16,9,2,11,0,0.0
0.3,spatial_16,16,9,3,11,0,0.0
0.3,spatial_16,16,9,4,11,0,0.0
0.3,spatial_16,16,9,5,11,0,0.0
0.3,spatial_16,16,9,6,11,0,0.0
0.3,spatial_16,16,9,7,11,0,0.0
0.3,spatial_16,16,9,8,11,5,0.45454545454545453
0.3,spatial_16,16,9,9,11,1,0.09090909090909091
0.3,spatial_16,16,9,10,11,0,0.0
0.3,spatial_16,16,9,11,11,0,0.0
0.3,spatial_16,16,9,12,11,0,0.0
0.3,spatial_16,16,9,13,11,0,0.0
0.3,spatial_16,16,9,14,11,0,0.0
0.3,spatial_16,16,9,15,11,0,0.0
0.3,spatial_16,16,10,0,16,0,0.0
0.3,spatial_16,16,10,1,16,0,0.0
0.3,spatial_16,16,10,2,16,0,0.0
0.3,spatial_16,16,10,3,16,0,0.0
0.3,spatial_16,16,10,4,16,0,0.0
0.3,spatial_16,16,10,5,16,0,0.0
0.3,spatial_16,16,10,6,16,0,0.0
0.3,spatial_16,16,10,7,16,0,0.0
0.3,spatial_16,16,10,8,16,0,0.0
0.3,spatial_16,16,10,9,16,7,0.4375
0.3,spatial_16,16,10,10,16,2,0.125
0.3,spatial_16,16,10,11,16,0,0.0
0.3,spatial_16,16,10,12,16,0,0.0
0.3,spatial_16,16,10,13,16,0,0.0
0.3,spatial_16,16,10,14,16,0,0.0
0.3,spatial_16,16,10,15,16,0,0.0
0.3,spatial_16,16,11,0,14,0,0.0
0.3,spatial_16,16,11,1,14,0,0.0
0.3,spatial_16,16,11,2,14,0,0.0
0.3,spatial_16,16,11,3,14,0,0.0
0.3,spatial_16,16,11,4,14,0,0.0
0.3,spatial_16,16,11,5,14,0,0.0
0.3,spatial_16,16,11,6,14,0,0.0
0.3,spatial_16,16,11,7,14,0,0.0
0.3,spatial_16,16,11,8,14,0,0.0
0.3,spatial_16,16,11,9,14,0,0.0
0.3,spatial_16,16,11,10,14,10,0.7142857142857143
0.3,spatial_16,16,11,11,14,1,0.07142857142857142
0.3,spatial_16,16,11,12,14,0,0.0
0.3,spatial_16,16,11,13,14,0,0.0
0.3,spatial_16,16,11,14,14,0,0.0
0.3,spatial_16,16,11,15,14,0,0.0
0.3,spatial_16,16,12,0,12,0,0.0
0.3,spatial_16,16,12,1,12,0,0.0
0.3,spatial_16,16,12,2,12,0,0.0
0.3,spatial_16,16,12,3,12,0,0.0
0.3,spatial_16,16,12,4,12,0,0.0
0.3,spatial_16,16,12,5,12,0,0.0
0.3,spatial_16,16,12,6,12,0,0.0
0.3,spatial_16,16,12,7,12,0,0.0
0.3,spatial_16,16,12,8,12,0,0.0
0.3,spatial_16,16,12,9,12,0,0.0
0.3,spatial_16,16,12,10,12,0,0.0
0.3,spatial_16,16,12,11,12,5,0.4166666666666667
0.3,spatial_16,16,12,12,12,0,0.0
0.3,spatial_16,16,12,13,12,0,0.0
0.3,spatial_16,16,12,14,12,0,0.0
0.3,spatial_16,16,12,15,12,0,0.0
0.3,spatial_16,16,13,0,14,0,0.0
0.3,spatial_16,16,13,1,14,0,0.0
0.3,spatial_16,16,13,2,14,0,0.0
0.3,spatial_16,16,13,3,14,0,0.0
0.3,spatial_16,16,13,4,14,0,0.0
0.3,spatial_16,16,13,5,14,0,0.0
0.3,spatial_16,16,13,6,14,0,0.0
0.3,spatial_16,16,13,7,14,0,0.0
0.3,spatial_16,16,13,8,14,0,0.0
0.3,spatial_16,16,13,9,14,0,0.0
0.3,spatial_16,16,13,10,14,0,0.0
0.3,spatial_16,16,13,11,14,0,0.0
0.3,spatial_16,16,13,12,14,6,0.42857142857142855
0.3,spatial_16,16,13,13,14,2,0.14285714285714285
0.3,spatial_16,16,13,14,14,0,0.0
0.3,spatial_16,16,13,15,14,0,0.0
0.3,spatial_16,16,14,0,5,0,0.0
0.3,spatial_16,16,14,1,5,0,0.0
0.3,spatial_16,16,14,2,5,0,0.0
0.3,spatial_16,16,14,3,5,0,0.0
0.3,spatial_16,16,14,4,5,0,0.0
0.3,spatial_16,16,14,5,5,0,0.0
0.3,spatial_16,16,14,6,5,0,0.0
0.3,spatial_16,16,14,7,5,0,0.0
0.3,spatial_16,16,14,8,5,0,0.0
0.3,spatial_16,16,14,9,5,0,0.0
0.3,spatial_16,16,14,10,5,0,0.0
0.3,spatial_16,16,14,11,5,0,0.0
0.3,spatial_16,16,14,12,5,0,0.0
0.3,spatial_16,16,14,13,5,3,0.6
0.3,spatial_16,16,14,14,5,0,0.0
0.3,spatial_16,16,14,15,5,0,0.0
0.3,spatial_16,16,15,0,0,0,0.0
0.3,spatial_16,16,15,1,0,0,0.0
0.3,spatial_16,16,15,2,0,0,0.0
0.3,spatial_16,16,15,3,0,0,0.0
0.3,spatial_16,16,15,4,0,0,0.0
0.3,spatial_16,16,15,5,0,0,0.0
0.3,spatial_16,16,15,6,0,0,0.0
0.3,spatial_16,16,15,7,0,0,0.0
0.3,spatial_16,16,15,8,0,0,0.0
0.3,spatial_16,16,15,9,0,0,0.0
0.3,spatial_16,16,15,10,0,0,0.0
0.3,spatial_16,16,15,11,0,0,0.0
0.3,spatial_16,16,15,12,0,0,0.0
0.3,spatial_16,16,15,13,0,0,0.0
0.3,spatial_16,16,15,14,0,0,0.0
0.3,spatial_16,16,15,15,0,0,0.0
0.3,root_gate_control,16,0,0,7,2,0.2857142857142857
0.3,root_gate_control,16,0,1,7,0,0.0
0.3,root_gate_control,16,0,2,7,0,0.0
0.3,root_gate_control,16,0,3,7,0,0.0
0.3,root_gate_control,16,0,4,7,0,0.0
0.3,root_gate_control,16,0,5,7,0,0.0
0.3,root_gate_control,16,0,6,7,0,0.0
0.3,root_gate_control,16,0,7,7,0,0.0
0.3,root_gate_control,16,0,8,7,0,0.0
0.3,root_gate_control,16,0,9,7,0,0.0
0.3,root_gate_control,16,0,10,7,0,0.0
0.3,root_gate_control,16,0,11,7,0,0.0
0.3,root_gate_control,16,0,12,7,0,0.0
0.3,root_gate_control,16,0,13,7,0,0.0
0.3,root_gate_control,16,0,14,7,0,0.0
0.3,root_gate_control,16,0,15,7,0,0.0
0.3,root_gate_control,16,1,0,12,0,0.0
0.3,root_gate_control,16,1,1,12,3,0.25
0.3,root_gate_control,16,1,2,12,0,0.0
0.3,root_gate_control,16,1,3,12,0,0.0
0.3,root_gate_control,16,1,4,12,0,0.0
0.3,root_gate_control,16,1,5,12,0,0.0
0.3,root_gate_control,16,1,6,12,0,0.0
0.3,root_gate_control,16,1,7,12,0,0.0
0.3,root_gate_control,16,1,8,12,0,0.0
0.3,root_gate_control,16,1,9,12,0,0.0
0.3,root_gate_control,16,1,10,12,0,0.0
0.3,root_gate_control,16,1,11,12,0,0.0
0.3,root_gate_control,16,1,12,12,0,0.0
0.3,root_gate_control,16,1,13,12,0,0.0
0.3,root_gate_control,16,1,14,12,0,0.0
0.3,root_gate_control,16,1,15,12,0,0.0
0.3,root_gate_control,16,2,0,6,0,0.0
0.3,root_gate_control,16,2,1,6,0,0.0
0.3,root_gate_control,16,2,2,6,2,0.3333333333333333
0.3,root_gate_control,16,2,3,6,0,0.0
0.3,root_gate_control,16,2,4,6,0,0.0
0.3,root_gate_control,16,2,5,6,0,0.0
0.3,root_gate_control,16,2,6,6,0,0.0
0.3,root_gate_control,16,2,7,6,0,0.0
0.3,root_gate_control,16,2,8,6,0,0.0
0.3,root_gate_control,16,2,9,6,0,0.0
0.3,root_gate_control,16,2,10,6,0,0.0
0.3,root_gate_control,16,2,11,6,0,0.0
0.3,root_gate_control,16,2,12,6,0,0.0
0.3,root_gate_control,16,2,13,6,0,0.0
0.3,root_gate_control,16,2,14,6,0,0.0
0.3,root_gate_control,16,2,15,6,0,0.0
0.3,root_gate_control,16,3,0,9,0,0.0
0.3,root_gate_control,16,3,1,9,0,0.0
0.3,root_gate_control,16,3,2,9,0,0.0
0.3,root_gate_control,16,3,3,9,3,0.3333333333333333
0.3,root_gate_control,16,3,4,9,0,0.0
0.3,root_gate_control,16,3,5,9,0,0.0
0.3,root_gate_control,16,3,6,9,0,0.0
0.3,root_gate_control,16,3,7,9,0,0.0
0.3,root_gate_control,16,3,8,9,0,0.0
0.3,root_gate_control,16,3,9,9,0,0.0
0.3,root_gate_control,16,3,10,9,0,0.0
0.3,root_gate_control,16,3,11,9,0,0.0
0.3,root_gate_control,16,3,12,9,0,0.0
0.3,root_gate_control,16,3,13,9,0,0.0
0.3,root_gate_control,16,3,14,9,0,0.0
0.3,root_gate_control,16,3,15,9,0,0.0
0.3,root_gate_control,16,4,0,14,0,0.0
0.3,root_gate_control,16,4,1,14,0,0.0
0.3,root_gate_control,16,4,2,14,0,0.0
0.3,root_gate_control,16,4,3,14,0,0.0
0.3,root_gate_control,16,4,4,14,8,0.5714285714285714
0.3,root_gate_control,16,4,5,14,0,0.0
0.3,root_gate_control,16,4,6,14,0,0.0
0.3,root_gate_control,16,4,7,14,0,0.0
0.3,root_gate_control,16,4,8,14,0,0.0
